Sell;34;04.12.2022 2:30:00;392,54;394;0;01.01.0001 0:00:00;0;0;04.12.2022 2:45:00;01.01.0001 0:00:00;
Buy;36;04.12.2022 4:00:00;398,34;366,60;0;01.01.0001 0:00:00;0;0;05.07.2022 21:45:00;01.01.0001 0:00:00;
Buy;1;12.04.2022 5:00:00;402,99;366,60;0;01.01.0001 0:00:00;0;0;07.05.2022 21:45:00;01.01.0001 0:00:00;
Sell;2;24.04.2022 8:30:00;403,50;403;0;01.01.0001 0:00:00;0;0;24.04.2022 9:00:00;01.01.0001 0:00:00;
Sell;6;24.04.2022 10:30:00;402,00;401;0;01.01.0001 0:00:00;0;0;24.04.2022 12:00:00;01.01.0001 0:00:00;
Sell;7;24.04.2022 13:30:00;400,41;401,900;0;01.01.0001 0:00:00;0;0;24.04.2022 13:45:00;01.01.0001 0:00:00;
Sell;8;24.04.2022 14:30:00;400,22;402,380;0;01.01.0001 0:00:00;0;0;24.04.2022 14:45:00;01.01.0001 0:00:00;
Sell;9;24.04.2022 16:30:00;400,00;400;0;01.01.0001 0:00:00;0;0;24.04.2022 16:45:00;01.01.0001 0:00:00;
Buy;11;24.04.2022 19:15:00;403,05;329,42;0;01.01.0001 0:00:00;0;0;09.05.2022 10:45:00;01.01.0001 0:00:00;
Sell;90;09.05.2022 14:30:00;328,22;328;0;01.01.0001 0:00:00;0;0;09.05.2022 15:00:00;01.01.0001 0:00:00;
Sell;92;09.05.2022 15:30:00;324,67;324;0;01.01.0001 0:00:00;0;0;09.05.2022 15:45:00;01.01.0001 0:00:00;
Sell;93;09.05.2022 16:30:00;320,65;313;0;01.01.0001 0:00:00;0;0;09.05.2022 17:00:00;01.01.0001 0:00:00;
Sell;94;09.05.2022 18:30:00;305,59;305;0;01.01.0001 0:00:00;0;0;09.05.2022 18:45:00;01.01.0001 0:00:00;
Sell;95;09.05.2022 19:45:00;301,05;305,520;0;01.01.0001 0:00:00;0;0;09.05.2022 20:00:00;01.01.0001 0:00:00;
Sell;96;09.05.2022 23:15:00;305,45;299;0;01.01.0001 0:00:00;0;0;10.05.2022 0:00:00;01.01.0001 0:00:00;
Sell;97;10.05.2022 0:15:00;291,13;295;0;01.01.0001 0:00:00;0;0;10.05.2022 0:30:00;01.01.0001 0:00:00;
Buy;164;10.05.2022 4:30:00;312,79;0;0;01.01.0001 0:00:00;0;0;01.01.0001 0:00:00;01.01.0001 0:00:00;
Sell;7848;24.04.2022 21:00:00;400,04;401;0;01.01.0001 0:00:00;0;0;24.04.2022 21:45:00;01.01.0001 0:00:00;
Sell;7849;24.04.2022 23:00:00;399,73;399;0;01.01.0001 0:00:00;0;0;25.04.2022 0:00:00;01.01.0001 0:00:00;
Sell;7850;25.04.2022 0:15:00;396,22;393;0;01.01.0001 0:00:00;0;0;25.04.2022 0:30:00;01.01.0001 0:00:00;
Sell;7851;25.04.2022 0:45:00;391,63;392;0;01.01.0001 0:00:00;0;0;25.04.2022 1:00:00;01.01.0001 0:00:00;
Sell;7852;25.04.2022 5:30:00;393,44;392;0;01.01.0001 0:00:00;0;0;25.04.2022 6:15:00;01.01.0001 0:00:00;
Sell;7853;25.04.2022 6:30:00;390,12;384;0;01.01.0001 0:00:00;0;0;25.04.2022 7:15:00;01.01.0001 0:00:00;
Buy;7854;25.04.2022 12:00:00;392,17;329,42;0;01.01.0001 0:00:00;0;0;09.05.2022 10:45:00;01.01.0001 0:00:00;
Buy;675;25.04.2022 16:00:00;396,72;329,42;0;01.01.0001 0:00:00;0;0;09.05.2022 10:45:00;01.01.0001 0:00:00;
